YEAR,DATE,TOPIC,NAME,MOE,SUBPOP,SUBPOPID,CHOICE,PARTY,VALUE,OBS,STATE
2012,2012-07-15,2012-president,2012 New York President: Romney vs. Obama,3.6,Registered Voters,1,Obama,Dem,61.0,758,NY
2012,2012-07-15,2012-senate,2012 New York Senate: Long vs. Gillibrand,3.6,Registered Voters,1,Undecided,,13.0,758,NY
2012,2012-07-15,2012-senate,2012 New York Senate: Long vs. Gillibrand,3.6,Registered Voters,1,Gillibrand,Dem,62.0,758,NY
2012,2012-07-15,2012-senate,2012 New York Senate: Long vs. Gillibrand,3.6,Registered Voters,1,Long,Rep,25.0,758,NY
2012,2012-11-03,2012-president,2012 New Jersey President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,41.0,987,NJ
2012,2012-11-03,2012-president,2012 New Jersey President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,53.0,987,NJ
2012,2012-11-03,2012-president,2012 New Jersey President: Romney vs. Obama,,Likely Voters,1,Undecided,,4.0,987,NJ
2012,2012-11-03,2012-president,2012 New Jersey President: Romney vs. Obama,,Likely Voters,1,Other,,2.0,987,NJ
2012,2012-11-03,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,,Likely Voters,1,Undecided,,13.0,952,NJ
2012,2012-11-03,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,,Likely Voters,1,Kyrillos,Rep,36.0,952,NJ
2012,2012-11-03,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,,Likely Voters,1,Menendez,Dem,51.0,952,NJ
2012,2012-10-25,2012-president,2012 New Jersey President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,51.0,601,NJ
2012,2012-10-25,2012-president,2012 New Jersey President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,41.0,601,NJ
2012,2012-10-25,2012-president,2012 New Jersey President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,8.0,601,NJ
2012,2012-10-18,2012-president,2012 New Jersey President: Romney vs. Obama,3.5,Likely Voters,1,Obama,Dem,53.0,811,NJ
2012,2012-10-18,2012-president,2012 New Jersey President: Romney vs. Obama,3.5,Likely Voters,1,Romney,Rep,38.0,811,NJ
2012,2012-10-18,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,3.5,Likely Voters,1,Kyrillos,Rep,30.0,811,NJ
2012,2012-10-18,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,3.5,Likely Voters,1,Menendez,Dem,52.0,811,NJ
2012,2012-10-18,2012-president,2012 New Jersey President: Romney vs. Obama,4.2,Registered Voters,1,Undecided,,4.0,577,NJ
2012,2012-10-18,2012-president,2012 New Jersey President: Romney vs. Obama,4.2,Registered Voters,1,Other,,2.0,577,NJ
2012,2012-10-18,2012-president,2012 New Jersey President: Romney vs. Obama,4.2,Registered Voters,1,Romney,Rep,40.0,577,NJ
2012,2012-10-18,2012-president,2012 New Jersey President: Romney vs. Obama,4.2,Registered Voters,1,Obama,Dem,54.0,577,NJ
2012,2012-10-18,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,4.2,Registered Voters,1,Menendez,Dem,53.0,577,NJ
2012,2012-10-18,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,4.2,Registered Voters,1,Other,,9.0,577,NJ
2012,2012-10-18,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,4.2,Registered Voters,1,Kyrillos,Rep,33.0,577,NJ
2012,2012-10-18,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,4.2,Registered Voters,1,Undecided,,5.0,577,NJ
2012,2012-10-14,2012-president,2012 New Jersey President: Romney vs. Obama,3.5,Likely Voters,1,Romney,Rep,41.0,783,NJ
2012,2012-10-14,2012-president,2012 New Jersey President: Romney vs. Obama,3.5,Likely Voters,1,Obama,Dem,48.0,783,NJ
2012,2012-10-11,2012-president,2012 New Jersey President: Romney vs. Obama,4.1,Likely Voters,1,Undecided,,3.0,770,NJ
2012,2012-10-11,2012-president,2012 New Jersey President: Romney vs. Obama,4.1,Likely Voters,1,Other,,2.0,770,NJ
2012,2012-10-11,2012-president,2012 New Jersey President: Romney vs. Obama,4.1,Likely Voters,1,Romney,Rep,41.0,770,NJ
2012,2012-10-11,2012-president,2012 New Jersey President: Romney vs. Obama,4.1,Likely Voters,1,Obama,Dem,54.0,770,NJ
2012,2012-10-11,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,4.1,Likely Voters,1,Menendez,Dem,49.0,734,NJ
2012,2012-10-11,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,4.1,Likely Voters,1,Undecided,,19.0,734,NJ
2012,2012-10-11,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,4.1,Likely Voters,1,Kyrillos,Rep,32.0,734,NJ
2012,2012-10-14,2012-president,2012 New Jersey President: Romney vs. Obama,2.7,Likely Voters,1,Undecided,,5.0,1319,NJ
2012,2012-10-14,2012-president,2012 New Jersey President: Romney vs. Obama,2.7,Likely Voters,1,Other,,1.0,1319,NJ
2012,2012-10-14,2012-president,2012 New Jersey President: Romney vs. Obama,2.7,Likely Voters,1,Romney,Rep,43.0,1319,NJ
2012,2012-10-14,2012-president,2012 New Jersey President: Romney vs. Obama,2.7,Likely Voters,1,Obama,Dem,51.0,1319,NJ
2012,2012-10-14,obama-job-approval,New Jersey: Obama Job Approval,2.7,Likely Voters,1,Approve,,51.0,1319,NJ
2012,2012-10-14,obama-job-approval,New Jersey: Obama Job Approval,2.7,Likely Voters,1,Disapprove,,45.0,1319,NJ
2012,2012-10-14,obama-job-approval,New Jersey: Obama Job Approval,2.7,Likely Voters,1,Undecided,,5.0,1319,NJ
2012,2012-10-14,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,2.7,Likely Voters,1,Menendez,Dem,55.0,1319,NJ
2012,2012-10-14,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,2.7,Likely Voters,1,Undecided,,8.0,1319,NJ
2012,2012-10-14,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,2.7,Likely Voters,1,Kyrillos,Rep,37.0,1319,NJ
2012,2012-10-08,2012-president,2012 New Jersey President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,10.0,604,NJ
2012,2012-10-08,2012-president,2012 New Jersey President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,51.0,604,NJ
2012,2012-10-08,2012-president,2012 New Jersey President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,40.0,604,NJ
2012,2012-09-30,2012-president,2012 New Jersey President: Romney vs. Obama,3.8,Likely Voters,1,Romney,Rep,39.0,645,NJ
2012,2012-09-30,2012-president,2012 New Jersey President: Romney vs. Obama,3.8,Likely Voters,1,Obama,Dem,56.0,645,NJ
2012,2012-09-30,2012-president,2012 New Jersey President: Romney vs. Obama,3.8,Likely Voters,1,Undecided,,4.0,645,NJ
2012,2012-09-30,2012-president,2012 New Jersey President: Romney vs. Obama,3.8,Likely Voters,1,Other,,2.0,645,NJ
2012,2012-09-23,2012-president,2012 New Jersey President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,10.0,613,NJ
2012,2012-09-23,2012-president,2012 New Jersey President: Romney vs. Obama,4.0,Likely Voters,1,Other,,1.0,613,NJ
2012,2012-09-23,2012-president,2012 New Jersey President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,37.0,613,NJ
2012,2012-09-23,2012-president,2012 New Jersey President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,52.0,613,NJ
2012,2012-09-23,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,4.0,Likely Voters,1,Undecided,,14.0,613,NJ
2012,2012-09-23,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,4.0,Likely Voters,1,Menendez,Dem,49.0,613,NJ
2012,2012-09-23,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,4.0,Likely Voters,1,Other,,2.0,613,NJ
2012,2012-09-23,2012-senate,2012 New Jersey Senate: Kyrillos vs. Menendez,4.0,Likely Voters,1,Kyrillos,Rep,34.0,613,NJ
2012,2012-11-01,2012-president,2012 Nebraska President: Romney vs. Obama,2.95,Likely Voters,1,Romney,Rep,54.0,1178,NE
2012,2012-11-01,2012-president,2012 Nebraska President: Romney vs. Obama,2.95,Likely Voters,1,Obama,Dem,41.0,1178,NE
2012,2012-11-01,2012-president,2012 Nebraska President: Romney vs. Obama,2.95,Likely Voters,1,Undecided,,3.0,1178,NE
2012,2012-11-01,2012-president,2012 Nebraska President: Romney vs. Obama,2.95,Likely Voters,1,Other,,2.0,1178,NE
2012,2012-11-01,2012-senate,2012 Nebraska Senate: Fischer vs. Kerrey,2.95,Likely Voters,1,Fischer,Rep,54.0,1178,NE
2012,2012-11-01,2012-senate,2012 Nebraska Senate: Fischer vs. Kerrey,2.95,Likely Voters,1,Kerrey,Dem,41.0,1178,NE
2012,2012-11-01,2012-senate,2012 Nebraska Senate: Fischer vs. Kerrey,2.95,Likely Voters,1,Undecided,,5.0,1178,NE
2012,2012-10-28,2012-president,2012 Nebraska President: Romney vs. Obama,3.5,Likely Voters,1,Obama,Dem,39.0,761,NE
2012,2012-10-28,2012-president,2012 Nebraska President: Romney vs. Obama,3.5,Likely Voters,1,Romney,Rep,58.0,761,NE
2012,2012-10-28,2012-senate,2012 Nebraska Senate: Fischer vs. Kerrey,3.5,Likely Voters,1,Fischer,Rep,50.0,761,NE
2012,2012-10-28,2012-senate,2012 Nebraska Senate: Fischer vs. Kerrey,3.5,Likely Voters,1,Kerrey,Dem,47.0,761,NE
2012,2012-10-25,2012-president,2012 Nebraska President: Romney vs. Obama,3.8,Likely Voters,1,Romney,Rep,52.0,679,NE
2012,2012-10-25,2012-president,2012 Nebraska President: Romney vs. Obama,3.8,Likely Voters,1,Obama,Dem,38.0,679,NE
2012,2012-10-21,2012-president,2012 Nebraska President: Romney vs. Obama,3.5,Likely Voters,1,Romney,Rep,51.0,783,NE
2012,2012-10-21,2012-president,2012 Nebraska President: Romney vs. Obama,3.5,Likely Voters,1,Obama,Dem,41.0,783,NE
2012,2012-10-21,2012-senate,2012 Nebraska Senate: Fischer vs. Kerrey,3.5,Likely Voters,1,Kerrey,Dem,46.0,783,NE
2012,2012-10-21,2012-senate,2012 Nebraska Senate: Fischer vs. Kerrey,3.5,Likely Voters,1,Fischer,Rep,48.0,783,NE
2012,2012-09-20,2012-president,2012 Nebraska President: Romney vs. Obama,3.8,Likely Voters,1,Undecided,,6.0,656,NE
2012,2012-09-20,2012-president,2012 Nebraska President: Romney vs. Obama,3.8,Likely Voters,1,Other,,2.0,656,NE
2012,2012-09-20,2012-president,2012 Nebraska President: Romney vs. Obama,3.8,Likely Voters,1,Romney,Rep,53.0,656,NE
2012,2012-09-20,2012-president,2012 Nebraska President: Romney vs. Obama,3.8,Likely Voters,1,Obama,Dem,39.0,656,NE
2012,2012-09-20,2012-senate,2012 Nebraska Senate: Fischer vs. Kerrey,3.8,Likely Voters,1,Kerrey,Dem,40.0,656,NE
2012,2012-09-20,2012-senate,2012 Nebraska Senate: Fischer vs. Kerrey,3.8,Likely Voters,1,Undecided,,4.0,656,NE
2012,2012-09-20,2012-senate,2012 Nebraska Senate: Fischer vs. Kerrey,3.8,Likely Voters,1,Fischer,Rep,56.0,656,NE
2012,2012-05-16,2012-president,2012 Nebraska President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,3.0,500,NE
2012,2012-05-16,2012-president,2012 Nebraska President: Romney vs. Obama,4.5,Likely Voters,1,Other,,6.0,500,NE
2012,2012-05-16,2012-president,2012 Nebraska President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,53.0,500,NE
2012,2012-05-16,2012-president,2012 Nebraska President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,39.0,500,NE
2012,2012-05-16,obama-job-approval,Nebraska: Obama Job Approval,4.5,Likely Voters,1,Approve,,42.0,500,NE
2012,2012-05-16,obama-job-approval,Nebraska: Obama Job Approval,4.5,Likely Voters,1,Disapprove,,56.0,500,NE
2012,2012-05-16,obama-job-approval,Nebraska: Obama Job Approval,4.5,Likely Voters,1,Undecided,,1.0,500,NE
2012,2012-03-05,2012-president,2012 Nebraska President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,3.0,500,NE
2012,2012-03-05,2012-president,2012 Nebraska President: Romney vs. Obama,4.5,Likely Voters,1,Other,,10.0,500,NE
2012,2012-03-05,2012-president,2012 Nebraska President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,52.0,500,NE
2012,2012-03-05,2012-president,2012 Nebraska President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,35.0,500,NE
2012,2012-03-05,obama-job-approval,Nebraska: Obama Job Approval,4.5,Likely Voters,1,Approve,,38.0,500,NE
2012,2012-03-05,obama-job-approval,Nebraska: Obama Job Approval,4.5,Likely Voters,1,Disapprove,,61.0,500,NE
2012,2012-03-05,obama-job-approval,Nebraska: Obama Job Approval,4.5,Likely Voters,1,Undecided,,1.0,500,NE
2012,2012-03-25,2012-president,2012 Nebraska President: Romney vs. Obama,3.1,Likely Voters,1,Obama,Dem,39.0,1028,NE
2012,2012-03-25,2012-president,2012 Nebraska President: Romney vs. Obama,3.1,Likely Voters,1,Romney,Rep,51.0,1028,NE
2012,2012-03-25,2012-president,2012 Nebraska President: Romney vs. Obama,3.1,Likely Voters,1,Undecided,,10.0,1028,NE
2012,2012-03-25,obama-job-approval,Nebraska: Obama Job Approval,3.1,Likely Voters,1,Undecided,,3.0,1028,NE
2012,2012-03-25,obama-job-approval,Nebraska: Obama Job Approval,3.1,Likely Voters,1,Approve,,38.0,1028,NE
2012,2012-03-25,obama-job-approval,Nebraska: Obama Job Approval,3.1,Likely Voters,1,Disapprove,,59.0,1028,NE
2012,2011-10-02,2012-president,2012 Nebraska President: Romney vs. Obama,3.6,Likely Voters,1,Romney,Rep,51.0,739,NE
2012,2011-10-02,2012-president,2012 Nebraska President: Romney vs. Obama,3.6,Likely Voters,1,Undecided,,11.0,739,NE
2012,2011-10-02,2012-president,2012 Nebraska President: Romney vs. Obama,3.6,Likely Voters,1,Obama,Dem,38.0,739,NE
2012,2011-10-02,obama-job-approval,Nebraska: Obama Job Approval,3.6,Likely Voters,1,Undecided,,5.0,739,NE
2012,2011-10-02,obama-job-approval,Nebraska: Obama Job Approval,3.6,Likely Voters,1,Approve,,35.0,739,NE
2012,2011-10-02,obama-job-approval,Nebraska: Obama Job Approval,3.6,Likely Voters,1,Disapprove,,61.0,739,NE
2012,2012-11-03,2012-president,2012 Montana President: Romney vs. Obama,3.4,Likely Voters,1,Undecided,,3.0,836,MT
2012,2012-11-03,2012-president,2012 Montana President: Romney vs. Obama,3.4,Likely Voters,1,Obama,Dem,45.0,836,MT
2012,2012-11-03,2012-president,2012 Montana President: Romney vs. Obama,3.4,Likely Voters,1,Romney,Rep,52.0,836,MT
2012,2012-11-03,obama-job-approval,Montana: Obama Job Approval,3.4,Likely Voters,1,Approve,,44.0,836,MT
2012,2012-11-03,obama-job-approval,Montana: Obama Job Approval,3.4,Likely Voters,1,Disapprove,,53.0,836,MT
2012,2012-11-03,obama-job-approval,Montana: Obama Job Approval,3.4,Likely Voters,1,Undecided,,3.0,836,MT
2012,2012-11-03,2012-senate,2012 Montana Senate: Rehberg vs. Tester,3.4,Likely Voters,1,Undecided,,2.0,836,MT
2012,2012-11-03,2012-senate,2012 Montana Senate: Rehberg vs. Tester,3.4,Likely Voters,1,Rehberg,Rep,46.0,836,MT
2012,2012-11-03,2012-senate,2012 Montana Senate: Rehberg vs. Tester,3.4,Likely Voters,1,Tester,Dem,48.0,836,MT
2012,2012-11-03,2012-senate,2012 Montana Senate: Rehberg vs. Tester,3.4,Likely Voters,1,Cox,,4.0,836,MT
2012,2012-11-03,2012-governor,2012 Montana Governor: Hill vs. Bullock,3.4,Likely Voters,1,Undecided,,2.0,836,MT
2012,2012-11-03,2012-governor,2012 Montana Governor: Hill vs. Bullock,3.4,Likely Voters,1,Bullock,Dem,48.0,836,MT
2012,2012-11-03,2012-governor,2012 Montana Governor: Hill vs. Bullock,3.4,Likely Voters,1,Vandevender,,2.0,836,MT
2012,2012-11-03,2012-governor,2012 Montana Governor: Hill vs. Bullock,3.4,Likely Voters,1,Hill,Rep,48.0,836,MT
2012,2012-11-03,2012-house,2012 Montana House: At-Large District: Daines vs. Gillan,3.4,Likely Voters,1,Kaiser,,3.0,836,MT
2012,2012-11-03,2012-house,2012 Montana House: At-Large District: Daines vs. Gillan,3.4,Likely Voters,1,Daines,Rep,48.0,836,MT
2012,2012-11-03,2012-house,2012 Montana House: At-Large District: Daines vs. Gillan,3.4,Likely Voters,1,Undecided,,4.0,836,MT
2012,2012-11-03,2012-house,2012 Montana House: At-Large District: Daines vs. Gillan,3.4,Likely Voters,1,Gillan,Dem,44.0,836,MT
2012,2012-10-31,2012-president,2012 Montana President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,2.0,625,MT
2012,2012-10-31,2012-president,2012 Montana President: Romney vs. Obama,4.0,Likely Voters,1,Other,,2.0,625,MT
2012,2012-10-31,2012-president,2012 Montana President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,53.0,625,MT
2012,2012-10-31,2012-president,2012 Montana President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,43.0,625,MT
2012,2012-10-31,2012-senate,2012 Montana Senate: Rehberg vs. Tester,4.0,Likely Voters,1,Rehberg,Rep,49.0,625,MT
2012,2012-10-31,2012-senate,2012 Montana Senate: Rehberg vs. Tester,4.0,Likely Voters,1,Tester,Dem,45.0,625,MT
2012,2012-10-31,2012-senate,2012 Montana Senate: Rehberg vs. Tester,4.0,Likely Voters,1,Other,,1.0,625,MT
2012,2012-10-31,2012-senate,2012 Montana Senate: Rehberg vs. Tester,4.0,Likely Voters,1,Undecided,,5.0,625,MT
2012,2012-10-29,2012-president,2012 Montana President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,4.0,500,MT
2012,2012-10-29,2012-president,2012 Montana President: Romney vs. Obama,4.5,Likely Voters,1,Other,,1.0,500,MT
2012,2012-10-29,2012-president,2012 Montana President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,53.0,500,MT
2012,2012-10-29,2012-president,2012 Montana President: Romney vs. Obama,4.5,Likely Voters,1,Obama,Dem,43.0,500,MT
2012,2012-10-29,obama-job-approval,Montana: Obama Job Approval,4.5,Likely Voters,1,Approve,,51.0,500,MT
2012,2012-10-29,obama-job-approval,Montana: Obama Job Approval,4.5,Likely Voters,1,Disapprove,,49.0,500,MT
2012,2012-10-29,obama-job-approval,Montana: Obama Job Approval,4.5,Likely Voters,1,Undecided,,0.0,500,MT
2012,2012-10-28,2012-president,2012 Montana President: Romney vs. Obama,3.5,Likely Voters,1,Obama,Dem,43.0,799,MT
2012,2012-10-28,2012-president,2012 Montana President: Romney vs. Obama,3.5,Likely Voters,1,Romney,Rep,50.0,799,MT
2012,2012-10-28,2012-senate,2012 Montana Senate: Rehberg vs. Tester,3.5,Likely Voters,1,Rehberg,Rep,47.0,799,MT
2012,2012-10-28,2012-senate,2012 Montana Senate: Rehberg vs. Tester,3.5,Likely Voters,1,Tester,Dem,48.0,799,MT
2012,2012-10-28,2012-governor,2012 Montana Governor: Hill vs. Bullock,3.5,Likely Voters,1,Bullock,Dem,47.0,799,MT
2012,2012-10-28,2012-governor,2012 Montana Governor: Hill vs. Bullock,3.5,Likely Voters,1,Hill,Rep,44.0,799,MT
2012,2012-10-28,2012-house,2012 Montana House: At-Large District: Daines vs. Gillan,3.5,Likely Voters,1,Gillan,Dem,45.0,799,MT
2012,2012-10-28,2012-house,2012 Montana House: At-Large District: Daines vs. Gillan,3.5,Likely Voters,1,Daines,Rep,52.0,799,MT
2012,2012-10-21,2012-house,2012 Montana House: At-Large District: Daines vs. Gillan,,Likely Voters,1,Daines,Rep,47.0,828,MT
2012,2012-10-21,2012-house,2012 Montana House: At-Large District: Daines vs. Gillan,,Likely Voters,1,Gillan,Dem,41.0,828,MT
2012,2012-10-21,2012-governor,2012 Montana Governor: Hill vs. Bullock,,Likely Voters,1,Hill,Rep,45.0,828,MT
2012,2012-10-21,2012-governor,2012 Montana Governor: Hill vs. Bullock,,Likely Voters,1,Bullock,Dem,47.0,828,MT
2012,2012-10-21,2012-president,2012 Montana President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,48.0,828,MT
2012,2012-10-21,2012-president,2012 Montana President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,41.0,828,MT
2012,2012-10-21,2012-senate,2012 Montana Senate: Rehberg vs. Tester,,Likely Voters,1,Tester,Dem,48.0,828,MT
2012,2012-10-21,2012-senate,2012 Montana Senate: Rehberg vs. Tester,,Likely Voters,1,Rehberg,Rep,46.0,828,MT
2012,2012-10-16,2012-president,2012 Montana President: Romney vs. Obama,3.5,Likely Voters,1,Romney,Rep,53.0,806,MT
2012,2012-10-16,2012-president,2012 Montana President: Romney vs. Obama,3.5,Likely Voters,1,Undecided,,4.0,806,MT
2012,2012-10-16,2012-president,2012 Montana President: Romney vs. Obama,3.5,Likely Voters,1,Obama,Dem,43.0,806,MT
2012,2012-10-16,2012-senate,2012 Montana Senate: Rehberg vs. Tester,3.5,Likely Voters,1,Cox,,7.0,806,MT
2012,2012-10-16,2012-senate,2012 Montana Senate: Rehberg vs. Tester,3.5,Likely Voters,1,Undecided,,3.0,806,MT
2012,2012-10-16,2012-senate,2012 Montana Senate: Rehberg vs. Tester,3.5,Likely Voters,1,Rehberg,Rep,44.0,806,MT
2012,2012-10-16,2012-senate,2012 Montana Senate: Rehberg vs. Tester,3.5,Likely Voters,1,Tester,Dem,46.0,806,MT
2012,2012-10-14,2012-president,2012 Montana President: Romney vs. Obama,4.5,Likely Voters,1,Undecided,,1.0,500,MT
2012,2012-10-14,2012-president,2012 Montana President: Romney vs. Obama,4.5,Likely Voters,1,Other,,1.0,500,MT
2012,2012-10-14,2012-president,2012 Montana President: Romney vs. Obama,4.5,Likely Voters,1,Romney,Rep,53.0,500,MT
